id,origin,destination,algorithm,distance_straight_line,obst_qty,time_to_plan,d_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception,battery
6,region_1,region_4,rrt,1.0817932402223729,0,0.02278590202331543,1196.5886793933378,1106.115877695231,0.0,feasible,49,,,10
7,region_1,region_4,pfp,1.0817932402223729,0,1.744513750076294,1140.8112215170795,1054.5556942864378,832.5960340431052,verify,53,,,100
7,region_1,region_4,pfp,1.0817932402223729,0,1.744513750076294,1140.8112215170795,1054.5556942864378,832.5960340431052,verify,53,,,75
7,region_1,region_4,pfp,1.0817932402223729,0,1.744513750076294,1140.8112215170795,1054.5556942864378,832.5960340431052,verify,53,,,50
7,region_1,region_4,pfp,1.0817932402223729,0,1.744513750076294,1140.8112215170795,1054.5556942864378,832.5960340431052,verify,53,,,25
7,region_1,region_4,pfp,1.0817932402223729,0,1.744513750076294,1140.8112215170795,1054.5556942864378,832.5960340431052,verify,53,,,15
7,region_1,region_4,pfp,1.0817932402223729,0,1.744513750076294,1140.8112215170795,1054.5556942864378,832.5960340431052,verify,53,,,10
8,region_1,region_4,ag,1.0817932402223729,0,7.261415004730225,1084.1459655130732,1002.174838225294,0,feasible,6,,,100
8,region_1,region_4,ag,1.0817932402223729,0,7.261415004730225,1084.1459655130732,1002.174838225294,0,feasible,6,,,75
8,region_1,region_4,ag,1.0817932402223729,0,7.261415004730225,1084.1459655130732,1002.174838225294,0,feasible,6,,,50
8,region_1,region_4,ag,1.0817932402223729,0,7.261415004730225,1084.1459655130732,1002.174838225294,0,feasible,6,,,25
8,region_1,region_4,ag,1.0817932402223729,0,7.261415004730225,1084.1459655130732,1002.174838225294,0,feasible,6,,,15
8,region_1,region_4,ag,1.0817932402223729,0,7.261415004730225,1084.1459655130732,1002.174838225294,0,feasible,6,,,10
9,region_1,region_5,rrt,2.2167585665171,1,0.08289361000061035,3015.6968734182733,1360.4083543281124,0.0,feasible,122,,,100
9,region_1,region_5,rrt,2.2167585665171,1,0.08289361000061035,3015.6968734182733,1360.4083543281124,0.0,feasible,122,,,75
9,region_1,region_5,rrt,2.2167585665171,1,0.08289361000061035,3015.6968734182733,1360.4083543281124,0.0,feasible,122,,,50
9,region_1,region_5,rrt,2.2167585665171,1,0.08289361000061035,3015.6968734182733,1360.4083543281124,0.0,feasible,122,,,25
9,region_1,region_5,rrt,2.2167585665171,1,0.08289361000061035,3015.6968734182733,1360.4083543281124,0.0,feasible,122,,,15
9,region_1,region_5,rrt,2.2167585665171,1,0.08289361000061035,3015.6968734182733,1360.4083543281124,0.0,feasible,122,,,10
10,region_1,region_5,pfp,2.2167585665171,1,15.23612642288208,2827.5149222021314,1275.5177604409273,1453.3788087120208,verify,132,,,100
10,region_1,region_5,pfp,2.2167585665171,1,15.23612642288208,2827.5149222021314,1275.5177604409273,1453.3788087120208,verify,132,,,75
10,region_1,region_5,pfp,2.2167585665171,1,15.23612642288208,2827.5149222021314,1275.5177604409273,1453.3788087120208,verify,132,,,50
10,region_1,region_5,pfp,2.2167585665171,1,15.23612642288208,2827.5149222021314,1275.5177604409273,1453.3788087120208,verify,132,,,25
10,region_1,region_5,pfp,2.2167585665171,1,15.23612642288208,2827.5149222021314,1275.5177604409273,1453.3788087120208,verify,132,,,15
10,region_1,region_5,pfp,2.2167585665171,1,15.23612642288208,2827.5149222021314,1275.5177604409273,1453.3788087120208,verify,132,,,10
11,region_1,region_5,ag,2.2167585665171,1,16.249456882476807,3088.05287133148,1393.0488046712862,0,feasible,7,,,100
11,region_1,region_5,ag,2.2167585665171,1,16.249456882476807,3088.05287133148,1393.0488046712862,0,feasible,7,,,75
11,region_1,region_5,ag,2.2167585665171,1,16.249456882476807,3088.05287133148,1393.0488046712862,0,feasible,7,,,50
11,region_1,region_5,ag,2.2167585665171,1,16.249456882476807,3088.05287133148,1393.0488046712862,0,feasible,7,,,25
11,region_1,region_5,ag,2.2167585665171,1,16.249456882476807,3088.05287133148,1393.0488046712862,0,feasible,7,,,15
11,region_1,region_5,ag,2.2167585665171,1,16.249456882476807,3088.05287133148,1393.0488046712862,0,feasible,7,,,10
