id,origin,destination,algorithm,battery,obstacles_qty,distance,time_to_plan,distance_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception
200,base_2,region_6,ag,,0,2263.5656921755917,132.91532015800476,2474.1939073538147,1.0930515142133033,0.0,feasible,7,,
201,base_2,region_7,ag,,0,3145.5325472548616,134.14510583877563,3283.5252338393707,1.043869419410375,0.0,feasible,7,,
202,base_2,region_8,ag,,0,3400.8923713181557,136.21869444847107,4429.003600419225,1.3023063116527216,0.0,feasible,11,,
203,base_2,region_9,ag,,0,3048.038386286561,132.81860613822937,3218.831022519219,1.0560336237893433,0.0,feasible,7,,
204,base_2,region_10,ag,,0,3209.5360629826764,130.94329380989075,4120.0116284825135,1.2836782474578947,0.0,feasible,10,,
205,base_2,region_11,ag,,0,3095.4452447025687,133.4106011390686,3336.656964378552,1.0779247250742956,0.0,feasible,8,,
206,base_2,region_12,ag,,0,2953.794150101836,132.56621885299683,3375.100383494553,1.1426322255320982,42.23449391340387,verify,10,,
207,base_2,base_1,ag,,1,63.04177856422399,135.08243680000305,53.23903344070244,0.844503988517155,0.0,feasible,6,,
208,base_2,base_3,ag,,0,3450.977956671778,131.01132726669312,4263.7398548389965,1.2355163980679464,22.917780548307835,verify,9,,
209,base_2,base_4,ag,,0,2776.7818843170985,132.32988929748535,3380.781991795969,1.2175180236122198,0.0,feasible,9,,
210,base_3,region_1,ag,,1,4930.20661825206,134.93280601501465,5877.617930051058,1.1921646261825207,0.0,feasible,11,,
211,base_3,region_2,ag,,0,2292.6606481557396,130.92407369613647,2598.3123949168566,1.1333174829022294,0.0,feasible,11,,
212,base_3,region_3,ag,,0,3241.3841290433006,131.79464673995972,3582.554866207708,1.1052546454175132,0.0,feasible,8,,
213,base_3,region_4,ag,,0,4308.769796931463,132.81700587272644,5311.543976006991,1.2327286502494668,37.07295465822131,verify,11,,
214,base_3,region_5,ag,,0,1327.8426533445536,130.97695350646973,1388.2101171333684,1.0454628141645865,0.0,feasible,6,,
215,base_3,region_6,ag,,0,2003.3024745561381,131.0705578327179,2269.077928308425,1.1326686594400446,0.0,feasible,9,,
216,base_3,region_7,ag,,0,3166.7277559592076,132.45307564735413,3403.5930321618353,1.074798117949006,0.0,feasible,12,,
217,base_3,region_8,ag,,0,3658.0281164486955,132.0322732925415,3838.3651781404496,1.0492989818423895,12.785929258161564,verify,9,,
218,base_3,region_9,ag,,0,1111.4788224397776,130.53528141975403,1329.9241690910037,1.1965357703997657,0.0,feasible,7,,
