id,origin,destination,algorithm,battery,obstacles_qty,distance,time_to_plan,distance_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception
177,region_12,base_2,rrt,,0,2953.794150101836,1.5335493087768555,3179.2723197808255,1.0763350992726477,0.0,feasible,129,,
178,region_12,base_3,rrt,,0,634.2250822027353,1.3657357692718506,796.6172925241534,1.2560482309488796,0.0,feasible,33,,
179,region_12,base_4,rrt,,0,1860.7211196204391,1.60455322265625,2033.7679774574178,1.0929998891356045,0.0,feasible,83,,
180,base_1,region_1,rrt,,1,2137.483524347259,1.9503130912780762,3385.3397436121427,1.5837968831343165,0.0,feasible,137,,
181,base_1,region_2,rrt,,0,1835.586681589127,1.2684013843536377,1990.400832888569,1.084340419797236,0.0,feasible,81,,
182,base_1,region_3,rrt,,1,2775.4155396842357,1.4121613502502441,2969.8342126813914,1.0700502934487695,0.0,feasible,120,,
183,base_1,region_4,rrt,,1,3916.2394501053777,1.5865418910980225,4085.6522622948114,1.0432590535762247,0.0,feasible,165,,
184,base_1,region_5,rrt,,0,2920.9866459095474,1.4855232238769531,3242.751378749155,1.1101561807172915,0.0,feasible,131,,
185,base_1,region_6,rrt,,0,2321.421609926213,1.5268685817718506,2562.265790077581,1.103748573340378,0.0,feasible,104,,
186,base_1,region_7,rrt,,1,3188.607914664011,1.654358148574829,3425.0398135390574,1.0741489406043703,0.0,feasible,139,,
187,base_1,region_8,rrt,,1,3437.712164172952,1.632401943206787,3602.070876614714,1.047810492732542,0.0,feasible,146,,
188,base_1,region_9,rrt,,0,3110.3949471756323,1.2969017028808594,3380.7777342345144,1.0869287635978193,0.0,feasible,137,,
189,base_1,region_10,rrt,,0,3272.5263838737574,1.4078214168548584,3539.913592074593,1.081706662326225,0.0,feasible,143,,
190,base_1,region_11,rrt,,0,3158.3407627035353,1.6883866786956787,3500.9258056688373,1.1084699431457326,0.0,feasible,142,,
191,base_1,region_12,rrt,,0,3016.7640374766515,1.545668363571167,3463.1260474452683,1.1479605313586185,0.0,feasible,140,,
192,base_1,base_2,rrt,,1,63.04177856422399,1.3858554363250732,72.24555293211081,1.1459948398903508,0.0,feasible,4,,
193,base_1,base_3,rrt,,0,3513.1094929416436,1.6009738445281982,3726.38242811242,1.060707739283183,0.0,feasible,151,,
194,base_1,base_4,rrt,,0,2828.6726350426184,1.2513887882232666,3058.6979192776494,1.081319160579204,0.0,feasible,124,,
195,base_2,region_1,rrt,,0,2159.696321093774,1.8691644668579102,3260.5556740252596,1.5097287716700643,0.0,feasible,132,,
196,base_2,region_2,rrt,,0,1779.2299227817448,1.2591333389282227,1959.5608255037553,1.1013533441704213,0.0,feasible,80,,
197,base_2,region_3,rrt,,0,2736.2293180595857,1.5771219730377197,2867.2921697593906,1.0478990744068004,0.0,feasible,116,,
198,base_2,region_4,rrt,,0,3886.0651112410196,1.4822666645050049,4133.426200450651,1.063653356834939,0.0,feasible,167,,
199,base_2,region_5,rrt,,0,2859.287996979528,1.4828789234161377,3107.705941898709,1.08688105052083,0.0,feasible,126,,
200,base_2,region_6,rrt,,0,2263.5656921755917,1.306389331817627,2494.3678025571594,1.1019639550022229,0.0,feasible,101,,
201,base_2,region_7,rrt,,0,3145.5325472548616,1.5340125560760498,3333.621709704157,1.0597956497425032,0.0,feasible,135,,
202,base_2,region_8,rrt,,0,3400.8923713181557,1.4233982563018799,3612.4696157675853,1.062212272941594,0.0,feasible,146,,
203,base_2,region_9,rrt,,0,3048.038386286561,1.4169793128967285,3290.2159927922726,1.079453594677578,0.0,feasible,133,,
204,base_2,region_10,rrt,,0,3209.5360629826764,1.2237234115600586,3486.1108407112024,1.0861728213365207,0.0,feasible,141,,
205,base_2,region_11,rrt,,0,3095.4452447025687,1.4754724502563477,3385.128225282615,1.0935836229297866,0.0,feasible,137,,
206,base_2,region_12,rrt,,0,2953.794150101836,1.5422110557556152,3232.7578189028386,1.094442488076356,0.0,feasible,131,,
207,base_2,base_1,rrt,,1,63.04177856422399,1.439474105834961,63.04177856422399,1.0,0.0,feasible,4,,
208,base_2,base_3,rrt,,0,3450.977956671778,1.6445302963256836,3654.346451680568,1.0589306850296212,0.0,feasible,148,,
209,base_2,base_4,rrt,,0,2776.7818843170985,1.5336167812347412,3006.772962757297,1.082826483325593,0.0,feasible,122,,
210,base_3,region_1,rrt,,1,4930.20661825206,1.8717777729034424,5470.690743908311,1.1096270739760339,0.0,feasible,220,,
211,base_3,region_2,rrt,,0,2292.6606481557396,1.4889812469482422,2471.5122655026485,1.0780105060427414,0.0,feasible,100,,
212,base_3,region_3,rrt,,0,3241.3841290433006,1.4396522045135498,3469.323051798811,1.0703214780109345,0.0,feasible,140,,
